numero_inpi,data_deposito,titulo,resumo,instituicoes
102024001603,2024-01-26,PROCESSO DE PRODUÇÃO DE BISCOITO TIPO COOKIE À BASE DE PÓLEN APÍCOLA (APIS MELLIFERA L.) E SEU PRODUTO,"PROCESSO DE PRODUÇÃO DE BISCOITO TIPO COOKIE À BASE DE PÓLEN APÍCOLA (APIS MELLIFERA L.) E SEU PRODUTO. A presente invenção trata do processo de elaboração de um biscoito tipo cookie a base de pólen apícola (Apis mellifera L.) e seu produto. Para a obtenção do pólen apícola, coletas foram realizadas em apiário presente em região de Caatinga. O processamento se deu pelas etapas de congelamento em freezer (-18ºC), seguido por secagem em estufa por 24h (42ºC), limpeza, armazenamento e trituração. Em seguida, para a elaboração do cookie, foi criada uma formulação introduzindo o pólen na proporção de 4 a 5% na massa, com um produto resultante em valor de proteínas entre 6,29 e 7,02%, de carboidratos entre 46,31 e 49,52% e valor energético entre 520 e 525 kcal/100g. Esta invenção destacase por apresentar um produto com valor nutricional ressaltado, além de características sensoriais positivas, sendo mais uma opção ao consumidor para ingestão de alimentos saudáveis.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE"
PI1102446,2011-05-06,EQUIPAMENTO DE MEDIÇÃO E AVALIAÇÃO DE MASSAS CIMENTÍCIAS E MÉTODO,"EQUIPAMENTO DE MEDIÇÃO E AVALIAÇÃO DE MASSAS CIMENTÍCIAS E MÉTODO. A presente invenção relata método e equipamento para medir propriedades do concreto no estado de massa plástica. O invento relata uma nova forma de estimar a resistência mecânica à compressão de concretos, a partir de leituras feitas na massa ainda fresca (estado plástico) desses materiais. A aplicação desse novo método permite a determinação da resistência à cornpressão de concretos logo após o seu lançamento (concretagem) de forma não-destrutiva ao contrário do que ocorre no método utilizado atualmente (forma destrutiva). A presente invenção relata, ainda, um mecanismo de funcionalização baseado em parâmetros de constituição/composição de massas cimentícias. Por fim, a invenção descreve um equipamento para medir/estimar propriedades de massas cimentícias enrijecidas, ainda no estado de massa plástica.",CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MINAS GERAIS
102022021329,2022-10-20,OBTENÇÃO DE ÓXIDOS DE METAIS DE TRANSIÇÃO VIA SOL-GEL PROTEICO USANDO PSYLLIUM COMO AGENTE QUELANTE,"OBTENÇÃO DE ÓXIDOS DE METAIS DE TRANSIÇÃO VIA SOL-GEL PROTEICO USANDO PSYLLIUM COMO AGENTE QUELANTE. A presente patente de invenção refere-se ao processo de obtenção de nanoparticulas de Óxidos de Metais de Transição usando Psyllium (Plantago Ovata) como agente quelante. A eficiência da obtenção de óxidos metálicos em escala nanométrica foi comprovada usando técnicas avançadas de caracterização de materiais. Os pós obtidos por esta rota de síntese verde podem ser usados em diversas aplicações, incluindo sistemas de armazenamento/conversão de energia, catálise e sensores.",INSTITUTO FEDERAL DE CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
102023005464,2023-03-23,DISPOSITIVO QUE IMPLEMENTA TECNOLOGIA ASSISTIDA PARA REABILITAÇÃO DE INDIVÍDUOS ACOMETIDOS DE DISFUNÇÕES NEUROLÓGICAS E MOTORAS,"DISPOSITIVO QUE IMPLEMENTA TECNOLOGIA ASSISTIDA PARA REABILITAÇÃO DE INDIVÍDUOS ACOMETIDOS DE DISFUNÇÕES NEUROLÓGICAS E MOTORAS. Se refere a um dispositivo que compreende três sistemas de sensoriamento dispostos em duas plataformas de equilíbrio (7) e (8), um bastão (14) e uma cinta (19) que através de um sistema interativo composto por um dispositivo USB (26) e um monitor (27), identifica limitações de movimentos de membros superiores e inferiores, equilíbrio do corpo e possibilita a realização de testes que proporcionam a reabilitação de pacientes acometidos por disfunções neurológicas e motoras. O dispositivo monitora os movimentos e equilíbrio do paciente e realiza testes terapêuticos por meio de um conjunto de softwares, disponibilizando informações à equipe médica e fisioterápica sobre seus resultados. O dispositivo tem utilização em hospitais, clínicas, centros de reabilitação e pesquisa.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE"
102023006329,2023-04-04,PROCESSO DE OBTENÇÃO DE CANUDOS ECOLÓGICOS PRODUZIDOS A PARTIR DA CELULOSE FORMADA DURANTE A FERMENTAÇÃO DA KOMBUCHA E SEU PRODUTO,"PROCESSO DE OBTENÇÃO DE CANUDOS ECOLÓGICOS PRODUZIDOS A PARTIR DA CELULOSE FORMADA DURANTE A FERMENTAÇÃO DA KOMBUCHA E SEU PRODUTO. Trata-se do processo de obtenção de canudos ecológicos que utilizam como matéria prima exclusiva a celulose bacteriana produzida durante o processo de fermentação da kombucha, um chá fermentado que vem ganhando destaque no mercado de bebidas. O canudo ecológico de celulose bacteriana consiste em uma alternativa sustentável ao meio ambiente, que objetiva a substituição dos canudos plásticos e a redução dos impactos ambientais gerados pelo descarte inadequado. O processo de obtenção dos canudos é de baixo custo e simplificado, envolvendo etapas de: produção da película de celulose, corte, branqueamento, purificação, lavagem, secagem, segundo branqueamento, moldagem, secagem, imersão em óleo, lavagem e secagem. Os canudos obtidos apresentam boa tenacidade e impermeabilidade, não liberam compostos coloridos ou aromáticos nas bebidas, não sofrem deformações durante o uso, são biodegradáveis, podem ser utilizados como adubo ou até mesmo ingeridos. Dessa forma, são uma excelente alternativa para a substituição dos canudos plásticos, diminuindo a produção de resíduos e seu descarte no meio ambiente.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE"
102017018669,2017-08-31,"ANTENA DE MICROFITA DO TIPO PATCH BIOINSPIRADA NA GEOMETRIA DA BORBOLETA PARA APLICAÇÕES WLAN  EM 2,4 GHZ","A presente invenção trata de uma antena de microfita do tipo patch com geometria bioinspirada em borboleta para aplicações em sistemas WLAN em 2,4 GHz. Com o intuito de desenvolver uma antena para ser aplicada em sistemas sem fio e que possua formato bioinspirado em uma geometria amplamente conhecida, tenha resultados esperados para esta aplicação. Surgiu a ideia de desenvolver a antena com geometria bioinspirada em borboleta. A antena possui elemento irradiante impresso (1) com altura de 31,8 mm (2) e largura de 34,1 mm (3), sobre um substrato dielétrico de fibra de vidro, constante dielétrica ¿r = 4,4, com espessura de h=1,5 mm, tangente de perdas = 0,019 e é alimentada por uma linha de transmissão de microfita de 50 O pela técnica de casamento de impedâncias por transformador de um quarto de comprimento de onda (¿/4) (4).","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DA PARAIBA"
102018072070,2018-10-26,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DA PARAIBA"
102020004345,2020-03-04,ALIMENTADOR CONFIGURÁVEL PARA MONITORAMENTO E  ADESTRAMENTO DE ANIMAIS,"ALIMENTADOR CONFIGURÁVEL PARA MONITORAMENTO E ADESTRAMENTO DE ANIMAIS.A presente invenção tem por objetivo um alimentador reutilizável para animais de diversos portes que garante a liberação de porções configuráveis. Esta invenção é constituída de uma abertura crescente e motores configuráveis por estrutura desacoplada da configuração, adestramento e monitoramento, sendo a estrutura composta de variável de tempo de vibração (TV), variável de rotação (GR), variável de tempo mínimo parado entre rotações (TMPER) e variável de sentido da rotação (SR) para configurar a porção de liberação de alimento que percorre uma abertura crescente (AC), por meio de palhetas de rotação configuráveis para direita e/ou esquerda (PRCA) de acordo com o processo de técnica de colaboração (P4) que foi especificada nesta invenção como a generalização do processo da técnica de adestramento (P3). Essa estrutura de variáveis simboliza a capacidade configurável do alimentador para ser manipulado por outras invenções, garantindo a certeza na liberação de alimento, devido a vibração configurável, não exige mais de 360 graus de rotação para maiores porções e sem restrição de porção mínima de alimento, devido a abertura crescente e fácil integração a cenários distintos de configuração, adestramento e monitoramento, devido ao desacoplamento da técnica de colaboração (P4).","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DA PARAIBA"
102015023220,2015-09-14,PROCESSO DE PRODUÇÃO DE GELADO COMESTÍVEL DE BEBIDA LÁCTEA FERMENTADA PREBIÓTICA E PRODUTO RESULTANTE,"PROCESSO DE PRODUÇÃO DE GELADO COMESTÍVEL DE BEBIDA LÁCTEA FERMENTADA PREBIÓTICA E PRODUTO RESULTANTE A presente patente de invenção trata de um processo de produção de gelado comestível de bebida láctea fermentada prebiótica e produto resultante, onde, mais precisamente, o gelado comestível é tipo ""frozen"" e  é elaborado com bebida láctea fermentada adicionada de fibra prebiótica ""fruto-oligossacarídeo""; o processo para obtenção de um produto de concepção inovadora dotado de importante melhoramento funcional e nutricional, visando sua aplicação na indústria de gelados comestíveis, destinados principalmente ao público que necessita consumir alimentos de fácil digestão, com baixas calorias e adicionados de ingredientes que promovam bem estar e saúde, revestido de características próprias, resultando em vantagens técnicas, econômicas e ambientais.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO CEARA"
202019015511,2019-07-29,BEBIDA FUNCIONAL PROBIÓTICA À BASE DE RESÍDUO AGROINDUSTRIAL DE COCO,"BEBIDA FUNCIONAL PROBIÓTICA À BASE DE RESÍDUOAGROINDUSTRIAL DE COCO.O presente modelo de utilidade trata-se de uma bebida funcional fermentada, nãoalcoólica, à base de coco, utilizando cepas de bactérias ácido-lácticas e ácido-acéticas,além de leveduras, com potencial probiótico, com a proposta de oferecer um produtoinovador que se diferencia dos comercialmente disponíveis no mercado, com valorfuncional agregado, de origem vegetal, e portanto sem lactose, atendendo a umademanda populacional significativa que não consome alimentos à base de leite deorigem animal. Este produto ainda não é conhecido no mercado brasileiro, nem háconhecimento ou informações que seja produzido em outros países.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DA PARAIBA"
102022020724,2022-10-13,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PIAUI"
102022020719,2022-10-13,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PIAUI"
102022020725,2022-10-13,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PIAUI"
102013026103,2013-10-09,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO ESPIRITO SANTO"
202019020615,2019-10-01,ACESSÓRIO ADAPTADO À CADEIRA PARA ACIONAMENTO DA MÁQUINA DE COSTURA ELETRÔNICA,"ACESSÓRIO ADAPTADO À CADEIRA PARA ACIONAMENTO DA MÁQUINA DE COSTURA ELETRÔNICA refere-se a um modelo de utilidade para acessório adaptado à cadeira, pertencente ao campo das tecnologias assistivas, para trabalho em indústrias de confecção, residências e cursos profissionalizantes ou técnicos na área do vestuário e outros locais onde se costura, compreendido por três componentes, sendo um suporte metálico (7) dobrada ou soldado em ângulo de 90° com sua parte superior com furos para permitir a fixação na base da cadeira e onde posteriormente é acoplado o acelerador (5) na posição vertical da mesma; uma haste de regulagem de distância (2) com finalidade de permitir a regulagem da distância de acordo com o posicionamento do usuário, e transmitir o deslocamento do encosto da cadeira onde o dispositivo é acoplado para o acelerador da máquina (6), contendo dois rolamentos (3) sendo um em cada extremidade destinados a se conectar ao acelerador (6), preso a placa metálica (7) e o outro rolamento ao pino (8) fixado ao encosto da cadeira, que conforme o movimento do usuário permite o acelerar e desacelerar o equipamento de costura.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE"
102020001343,2020-01-22,PROCESSO DE PRODUÇÃO DE PREPARADO SÓLIDO PARA IOGURTE PREBIÓTICO DE FRUTAS E SEU PRODUTO,"PROCESSO DE PRODUÇÃO DE PREPARADO SÓLIDO PARA IOGURTE PREBIÓTICO DE FRUTAS E SEU PRODUTO.PROCESSO DE PRODUÇÃO DE PREPARADO SÓLIDO PARA IOGURTE PREBIÓTICO DE FRUTAS E SEU PRODUTO consiste em processo de desenvolvimento de preparados sólidos em pó obtidos através de processos e técnicas adequadas às características do produto como a secagem a baixa temperatura e pressão reduzida (liofilização), apresentando em sua constituição compostos para fermentação láctea cultura termofílica (S. termophillus e L. bulgaricus), saborizantes/aromatizantes como a polpa de manga, adoçantes (sacarose), substâncias prebióticas (inulina) e com características estabilizante, espessante e emulsificante como a combinação das gomas xantana e guar. Acondicionado em embalagens laminadas os preparados sólidos apresentam baixa teor de umidade e atividade de água o que permite a conservação a temperatura ambiente por longos períodos, livre de contaminação microbiológica, baixa taxa de higroscopicidade, alta taxa de solubilidade e ser rico em nutrientes e minerais como lipídeos, carboidratos, proteínas, cálcio e potássio. Os preparados sólidos em pó podem ser utilizados para o preparo de iogurtes prebióticos de frutas obtidos por processo especifico.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE"
102020001346,2020-01-22,PROCESSO DE PRODUÇÃO DE IOGURTE PREBIÓTICO DE FRUTAS A PARTIR DE PREPARADO SÓLIDO E SEU PRODUTO,"PROCESSO DE PRODUÇÃO DE IOGURTE PREBIÓTICO DE FRUTAS A PARTIR DE PREPARADO SÓLIDO E SEU PRODUTO.PROCESSO DE PRODUÇÃO DE IOGURTE PREBIÓTICO DE FRUTAS A PARTIR DE PREPARADO SÓLIDO E SEU PRODUTO consiste em um processo de desenvolvimento de iogurtes prebióticos de frutas a partir do processo de reidratação e fermentação lática de preparados sólidos em pó obtidos através de processos e técnicas adequadas como a secagem a baixa temperatura e pressão reduzida (liofilização), apresentando em sua constituição compostos para fermentação láctea como cultura termofílica (S. termophillus e L. bulgaricus), saborizantes/aromatizantes/estabilizantes como a polpa de fruta sacarose, inulina, gomas xantana e guar. Os iogurtes prebióticos de frutas obtidos com diferentes concentrações de fruta e sacarose em sua composição devem ser mantidos refrigerados e podem ser consumidos diretamente, ou associados com frutas, mel, cereais; podem ainda ser utilizados no preparo de frozen yogurt, sorvetes, pudins, molhos para saladas, bolos, tortas, vitaminas e bebidas de acordo com o interesse do consumidor.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE"
102020005165,2020-03-16,"PROCESSO PARA OBTENÇÃO DE COMPÓSITOS, COMPÓSITOS E USO DOS MESMOS","PROCESSO PARA OBTENÇÃO DE COMPÓSITOS, COMPÓSITOS E USO DOS MESMOS. A presente invenção revela dois compósitos híbridos para uso em blindagens balísticas. O primeiro compósito é constituído por tecidos de aramida impregnados com uma matriz polimérica termoplástica nanomodificada por argila montmorilonita organofílica com laminados de fibras de polietileno de ultra-alto peso molecular, nomeado como Híbrido-1/MMT. O segundo compósito é constituído por tecidos de fibra de carbono impregnados com uma matriz polimérica termoplástica nanomodificada por argila montmorilonita organofílica, tecidos de aramida impregnados com uma matriz polimérica termoplástica nanomodificada por argila montmorilonita organofílica, e laminados de fibras de polietileno de ultra-alto peso molecular, nomeado como Híbrido-2/MMT.",CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MINAS GERAIS - CEFET/MG
